mention,v.,提及,[ˈmenʃn],,,,,
menu,n.,菜单,[ˈmenjuː],,,,,
merchant,n.,商人,[ˈmɜːtʃənt],,,,,
mercy,adj.,仁慈的,[ˈmɜːsi],,,,,
mere,adj.,仅仅的,[mɪə(r)],,,,,
merit,n.,功劳;优点,[ˈmerɪt],,,,,
mess,n.,混乱,[mes],,,,,
message,n.,信息,[ˈmesɪdʒ],,,,,
metal,n.,金属,[ˈmetl],,,,,
meter,n.,米,[ˈmiːtə(r)],,,,,
metre,n.,米,[ˈmiːtə(r)],,,,,
method,n.,方式,[ˈmeθəd],,,,,
midday,n.,中午,[ˌmɪdˈdeɪ],,,,,
middle,adj.,中间的,[ˈmɪdl],,,,,
midnight,n.,午夜,[ˈmɪdnaɪt],,,,,
might,v.,可能,[maɪt],,,,,
mild,adj.,温和的,[maɪld],,,,,
mile,n.,英里,[maɪl],,,,,
milk,n.,牛奶,[mɪlk],,,,,
million,n.,百万,[ˈmɪljən],,,,,
mind,v.&n.,介意;大脑,[maɪnd],,,,,
mine,pron.,我的,[maɪn],,,,,
mineral,n.,矿物质,[ˈmɪnərəl],,,,,
minimum,n.,最小量,[ˈmɪnɪməm],,,,,
minister,n.,"大臣,部长",[ˈmɪnɪstə(r)],,,,,
ministry,n.,部(门),[ˈmɪnɪstri],,,,,
minor,adj.,小的,[ˈmaɪnə(r)],,,,,
minority,n.,小部分,[maɪˈnɒrəti],,,,,
minus,prep.&n.,"减去;负号,减号",[ˈmaɪnəs],,,,,
minute,n.,分钟,[ˈmɪnɪt],,,,,
miracle,n.,奇迹,[ˈmɪrəkl],,,,,
mirror,n.,镜子,[ˈmɪrə(r)],,,,,
miserable,adj.,悲惨的,[ˈmɪzrəbl],,,,,
mislead,v.,误导,[ˌmɪsˈliːd],,,,,
miss,v.,错过;想念,[mɪs],,,,,
missile,n.,导弹,[ˈmɪsaɪl],,,,,
missing,adj.,找不到的;丢失的,[ˈmɪsɪŋ],,,,,
mission,n.,任务,[ˈmɪʃn],,,,,
mist,n.,薄雾,[mɪst],,,,,
mistake,n.&v.,"错误;误解,误会",[mɪˈsteɪk],,,,,
misunderstand,v.,误解,[ˌmɪsʌndəˈstænd],,,,,
mix,v.,混合,[mɪks],,,,,
mixture,n.,混合物,[ˈmɪkstʃə(r)],,,,,
mobile,adj.,移动的,[ˈməʊbaɪl],,,,,
mode,n.,方式,[məʊd],,,,,
model,n.,"范例,模特",[ˈmɒdl],,,,,
moderate,adj.,温和的,[ˈmɒdərət],,,,,
modern,adj.,现代的,[ˈmɒdn],,,,,
modest,adj.,谦虚的,[ˈmɒdɪst],,,,,
modify,v.,修改,[ˈmɒdɪfaɪ],,,,,
moment,n.,时刻,[ˈməʊmənt],,,,,
Monday,n.,星期一,[ˈmʌndeɪ;ˈmʌndi],,,,,
money,n.,钱💰,[ˈmʌni],,,,,
monitor,v.&n.,监视;班长,[ˈmɒnɪtə(r)],,,,,
monkey,n.,猴子🐒,[ˈmʌŋki],,,,,
month,n.,月份🈷️,[mʌnθ],,,,,
monthly,adj.,每月的,[ˈmʌnθli],,,,,
monument,n.,纪念碑,[ˈmɒnjumənt],,,,,
mood,n.,心情,[muːd],,,,,
moon,n.,月亮🌙,[muːn],,,,,
moral,adj.,道德的,[ˈmɒrəl],,,,,
more,adj.,较多的,[mɔː(r)],,,,,
moreover,adv.,另外,[mɔːrˈəʊvə(r)],,,,,
morning,n.,早晨,[ˈmɔːnɪŋ],,,,,
most,adj.,最多的,[məʊst],,,,,
mostly,adv.,主要地,[ˈməʊstli],,,,,
mother,n.,母亲👩,[ˈmʌðə(r)],,,,,
motivate,v.,激励,[ˈməʊtɪveɪt],,,,,
motive,n.,动机,[ˈməʊtɪv],,,,,
motor,n.,发动机,[ˈməʊtə(r)],,,,,
mount,v.,"登上,爬上",[maʊnt],,,,,
mountain,n.,山⛰️,[ˈmaʊntən],,,,,
mouse,n.,老鼠🐭,[maʊs],,,,,
mouth,n.,嘴,[maʊθ],,,,,
move,v.,移动,[muːv],,,,,
movement,n.,运动🏊‍♀️,[ˈmuːvmənt],,,,,
movie,n.,电影🎬,[ˈmuːvi],,,,,
much,pron.&adv.,"许多,大量;非常,很",[mʌtʃ],,,,,
mud,n.,泥,[mʌd],,,,,
multiple,adj.,多种的,[ˈmʌltɪpl],,,,,
murder,n.&v.,谋杀,[ˈmɜːdə(r)],,,,,
muscle,n.,肌肉💪,[ˈmʌsl],,,,,
museum,n.,博物馆,[mjuˈziːəm],,,,,
mushroom,n.,蘑菇🍄,[ˈmʌʃrʊm;ˈmʌʃruːm],,,,,
music,n.,音乐🎵,[ˈmjuːzɪk],,,,,
musical,adj.,音乐的,[ˈmjuːzɪkl],,,,,
musician,n.,音乐家,[mjuˈzɪʃn],,,,,
must,v.,一定,[məst;mʌst],,,,,
mutual,adj.,相互的,[ˈmjuːtʃuəl],,,,,
my,pron.,我的,[maɪ],,,,,
myself,prob.,我自己,[maɪˈself],,,,,
mysterious,adj.,神秘的,[mɪˈstɪəriəs],,,,,
mystery,n.,神秘,[ˈmɪstri],,,,,
mystical,adj.,神秘的,[ˈmɪstɪkl],,,,,
myth,n.,神话,[mɪθ],,,,,
nail,n.,指甲;钉子,[neɪl],,,,,
naked,adj.,裸体的,[ˈneɪkɪd],,,,,
name,n.,名字,[neɪm],,,,,
namely,adv.,"即,也就是",[ˈneɪmli],,,,,
nation,n.,"民族,国家",[ˈneɪʃn],,,,,
national,adj.,国家的,[ˈnæʃnəl],,,,,
nationality,n.,国籍,[ˌnæʃəˈnæləti],,,,,
native,adj.,本国的,[ˈneɪtɪv],,,,,
natural,adj.,大自然的,[ˈnætʃrəl],,,,,
naturally,adv.,自然地,[ˈnætʃrəli],,,,,
nature,n.,大自然,[ˈneɪtʃə(r)],,,,,
navy,n.,海军,[ˈneɪvi],,,,,
near,prep.,在···附近,[nɪə(r)],,,,,
nearby,adj.,附近的,[ˌnɪəˈbaɪ],,,,,
nearly,adv.,几乎,[ˈnɪəli],,,,,
neat,adj.,干净整洁的,[niːt],,,,,
necessary,adj.,必要的,[ˈnesəsəri],,,,,
neck,n.,"脖子,颈",[nek],,,,,
need,v.&n.,需要,[niːd],,,,,
needle,n.,针,[ˈniːdl],,,,,
neglect,v.,忽略,[nɪˈɡlekt],,,,,
Negro,n.,黑人,[ˈniːɡrəʊ],,,,,
neighbor,n.,邻居,['neɪbə],,,,,
neighbour,n.,邻居,[ˈneɪbə(r)],,,,,
neighborhood,n.,社区;街坊,"['neɪbə,hʊd]",,,,,
neighbourhood,n.,社区;街坊,[ˈneɪbəhʊd],,,,,
neither,pron.&adv.,两者都不;也不,[ˈnaɪðə(r);ˈniːðə(r)],,,,,
nephew,n.,"侄子,外甥",[ˈnefjuː;ˈnevjuː],,,,,
nerve,n.,神经,[nɜːv],,,,,
nervous,adj.,紧张的,[ˈnɜːvəs],,,,,
nest,n.,鸟巢,[nest],,,,,
net,n.,网,[net],,,,,
network,n.,网络,[ˈnetwɜːk],,,,,
never,adv.,"从不,永远不",[ˈnevə(r)],,,,,
nevertheless,adv.,然而,[ˌnevəðəˈles],,,,,
new,adj.,新的,[njuː],,,,,
news,n.,新闻,[njuːz],,,,,
newspaper,n.,报纸,[ˈnjuːzpeɪpə(r)],,,,,
next,adj.&adv.,"下一个的;紧接着,随后",[nekst],,,,,
nice,adj.,美好的,[naɪs],,,,,
niece,n.,侄女;外甥女,[niːs],,,,,
night,n.,夜晚,[naɪt],,,,,
nightmare,n.,噩梦,[ˈnaɪtmeə(r)],,,,,
nine,num.,九,[naɪn],,,,,
nineteen,num.,十九,[ˌnaɪnˈtiːn],,,,,
ninety,num.,九十,[ˈnaɪnti],,,,,
ninth,num.,第九,[naɪnθ],,,,,
nitrogen,n.,氮元素,[ˈnaɪtrədʒən],,,,,
no,adv.,"不,无",[nəʊ],,,,,
noble,adj.,高尚的,[ˈnəʊbl],,,,,
nobody,n.,没有人,[ˈnəʊbədi],,,,,
nod,v.,点头,[nɒd],,,,,
noise,n.,噪音,[nɔɪz],,,,,
noisy,adj.,吵闹的,[ˈnɔɪzi],,,,,
none,pron.,"没人,无一",[nʌn],,,,,
nonsense,n.,胡言乱语,[ˈnɒnsns],,,,,
noodle,n.,面条🍝,[ˈnuːdl],,,,,
noon,n.,中午,[nuːn],,,,,
nor,adv.&conj.,也不,[nɔː(r)],,,,,
normal,adj.,一般的,[ˈnɔːml],,,,,
north,n.,北方,[nɔːθ],,,,,
northeast,n.,东北方,[ˌnɔːθˈiːst],,,,,
northern,adj.,北方的,[ˈnɔːðən],,,,,
northwest,n.,西北方,[ˌnɔːθˈwɛst],,,,,
nose,n.,鼻子👃,[nəʊz],,,,,
not,adv.,不,[nɒt],,,,,
note,v.&n.,记录;笔记,[nəʊt],,,,,
notebook,n.,记事本🗒️,[ˈnəʊtbʊk],,,,,
notice,v.,注意到,[ˈnəʊtɪs],,,,,
noticeable,adj.,值得注意的,[ˈnəʊtɪsəbl],,,,,
notify,v.,告知,[ˈnəʊtɪfaɪ],,,,,
notion,n.,概念,[ˈnəʊʃn],,,,,
noun,n.,名词,[naʊn],,,,,
novel,n.,小说,[ˈnɒvl],,,,,
November,n.,十一月,[nəʊˈvembə(r)],,,,,
now,adv.,现在,[naʊ],,,,,
nowadays,adv.,当今,[ˈnaʊədeɪz],,,,,
nowhere,adv.,无处,[ˈnəʊweə(r)],,,,,
nuclear,adj.,原子核的;核心的,[ˈnjuːkliə(r)],,,,,
number,n.,数字,[ˈnʌmbə(r)],,,,,
numerous,adj.,许多的,[ˈnjuːmərəs],,,,,
nursery,n.,"托儿所,保育院",[ˈnɜːsəri],,,,,
nut,n.,坚果🌰,[nʌt],,,,,
nylon,n.,尼龙,[ˈnaɪlɒn],,,,,
obey,v.,遵守,[əˈbeɪ],,,,,
object,n.&v.,物体;反对,[ˈɒbdʒɪkt],,,,,
observation,n.,观察,[ˌɒbzəˈveɪʃn],,,,,
observe,v.,观察,[əbˈzɜːv],,,,,
observer,n.,观察者,[əbˈzɜːvə(r)],,,,,
obstacle,n.,障碍物,[ˈɒbstəkl],,,,,
obtain,v.,得到,[əbˈteɪn],,,,,
obvious,adj.,明显的,[ˈɒbviəs],,,,,
occasion,n.,"机会,场合",[əˈkeɪʒn],,,,,
occasional,adj.,偶然的,[əˈkeɪʒənl],,,,,
o'clock,n.,钟点,[əˈklɒk],,,,,
occupation,n.,职业,[ˌɒkjuˈpeɪʃn],,,,,
occupy,v.,"占据,占有",[ˈɒkjupaɪ],,,,,
occur,v.,"出现,发生",[əˈkɜː(r)],,,,,
ocean,n.,海洋,[ˈəʊʃn],,,,,
October,n.,十月,[ɒkˈtəʊbə(r)],,,,,
odd,adj.,"古怪的,单数的",[ɒd],,,,,
of,prep.,···的,[əv;ɒv],,,,,
off,prep.,离开,[ɒf],,,,,
offer,v.,提供,[ˈɒfə(r)],,,,,
office,n.,办公室,[ˈɒfɪs],,,,,
officer,n.,官员,[ˈɒfɪsə(r)],,,,,
official,adj.,官方的,[əˈfɪʃl],,,,,
often,adv.,经常,[ˈɒfn;ˈɒftən],,,,,
oil,n.,"石油,油品",[ɔɪl],,,,,
okay,adj.,"好,行",['əʊ'keɪ],,,,,
old,adj.,老的,[əʊld],,,,,
omit,v.,省略,[əˈmɪt],,,,,
on,prep.,在···上,[ɒn],,,,,
once,adv.,一次,[wʌns],,,,,
one,num.,一,[wʌn],,,,,
oneself,pron.,自己,[wʌnˈself],,,,,
only,adv.,仅仅,[ˈəʊnli],,,,,
onto,prep.,到···上,[ˈɒntə;ˈɒntu],,,,,
open,adj.,开放的,[ˈəʊpən],,,,,
opening,n.,开放,[ˈəʊpənɪŋ],,,,,
opera,n.,歌剧,[ˈɒprə],,,,,
operate,v.,操作,[ˈɒpəreɪt],,,,,
operation,n.,手术,[ˌɒpəˈreɪʃn],,,,,
operational,adj.,操作上的,[ˌɒpəˈreɪʃənl],,,,,
operator,n.,操作者,[ˈɒpəreɪtə(r)],,,,,
opinion,n.,观点,[əˈpɪnjən],,,,,
opponent,n.,反对者,[əˈpəʊnənt],,,,,
opportunity,n.,机遇,[ˌɒpəˈtjuːnəti],,,,,
oppose,v.,反对,[əˈpəʊz],,,,,
opposite,adj.,反面的,[ˈɒpəzɪt;ˈɒpəsɪt],,,,,
optical,adj.,"视觉的,光学的",[ˈɒptɪkl],,,,,
optimistic,adj.,乐观主义的,[ˌɒptɪˈmɪstɪk],,,,,
option,n.,选择,[ˈɒpʃn],,,,,
optional,adj.,可供选择的,[ˈɒpʃənl],,,,,
or,conj.,"或者,但是",[ɔː(r)],,,,,
oral,adj.,"口头的,口腔的",[ˈɔːrəl],,,,,
orange,n.,橙子,[ˈɒrɪndʒ],,,,,
orbit,n.,轨道,[ˈɔːbɪt],,,,,
orchestra,n.,管弦乐队,[ˈɔːkɪstrə],,,,,
order,n.,"次序,命令",[ˈɔːdə(r)],,,,,
orderly,adj.,有次序的,[ˈɔːdəli],,,,,
ordinary,adj.,一般的,[ˈɔːdnri],,,,,
ore,n.,"矿石,矿",[ɔː(r)],,,,,
organ,n.,器官,[ˈɔːɡən],,,,,
organic,adj.,有机体的,[ɔːˈɡænɪk],,,,,
organism,n.,有机体,[ˈɔːɡənɪzəm],,,,,
organization,n.,组织,[ˌɔːɡənaɪˈzeɪʃn],,,,,
organisation,n.,组织,"[,ɔːɡənaɪ'zeɪʃən]",,,,,
organize,v.,组织,[ˈɔːɡənaɪz],,,,,
organise,v.,组织,['ɔːɡənaɪz],,,,,
origin,n.,起源,[ˈɒrɪdʒɪn],,,,,
original,adj.,"起初的,原始的",[əˈrɪdʒənl],,,,,
other,adj.,其他的,[ˈʌðə(r)],,,,,
otherwise,conj.,另外;否则,[ˈʌðəwaɪz],,,,,
ounce,n.,盎司,[aʊns],,,,,
our,adj.,我们的,[ɑː(r);ˈaʊə(r)],,,,,
ours,pron.,我们的,[ɑːz;ˈaʊəz],,,,,
ourselves,pron.,我们自己,[ɑːˈselvz;ˌaʊəˈselvz],,,,,
out,adv.,向外,[aʊt],,,,,
outcome,n.,结果,[ˈaʊtkʌm],,,,,
outdoor,adj.,门外的,[ˈaʊtdɔː(r)],,,,,
outer,adj.,外部的,[ˈaʊtə(r)],,,,,
outlet,n.,出口,[ˈaʊtlet],,,,,
outline,n.,纲要,[ˈaʊtlaɪn],,,,,
outlook,n.,"观点,见解",[ˈaʊtlʊk],,,,,
output,n.,产量,[ˈaʊtpʊt],,,,,
outset,n.,开始,[ˈaʊtset],,,,,
outside,adv.,在外面,[ˌaʊtˈsaɪd],,,,,
outstanding,adj.,突出的,[aʊtˈstændɪŋ],,,,,
outward,adj.,向外的,[ˈaʊtwəd],,,,,
oval,adj.,椭圆形的,[ˈəʊvl],,,,,
oven,n.,烤箱,[ˈʌvn],,,,,
over,prep.,在···上方,[ˈəʊvə(r)],,,,,
overall,adj.,总体的,['əʊvərɔːl],,,,,
overcoat,n.,大衣,[ˈəʊvəkəʊt],,,,,
overcome,v.,克服,[ˌəʊvəˈkʌm],,,,,
overhead,adv.,在头顶上的,[əʊvə'hed],,,,,
overlook,v.,忽视,[ˌəʊvəˈlʊk],,,,,
overnight,adv.,"突然,一夜之间",[ˌəʊvəˈnaɪt],,,,,
overseas,adj.,海外的,[ˌəʊvəˈsiːz],,,,,
overtake,v.,超过,[ˌəʊvəˈteɪk],,,,,
owe,v.,欠···债,[əʊ],,,,,
owing,adj.,欠着的;应把···归功于,[ˈəʊɪŋ],,,,,
own,v.,拥有,[əʊn],,,,,
owner,n.,"拥有者,主人",[ˈəʊnə(r)],,,,,
ownership,n.,拥有,[ˈəʊnəʃɪp],,,,,
ox,n.,牛,[ɒks],,,,,
oxygen,n.,氧气,[ˈɒksɪdʒən],,,,,
pace,n.,步伐,[peɪs],,,,,
pack,v.,包装,[pæk],,,,,
package,n.,包裹📦,[ˈpækɪdʒ],,,,,
packet,n.,"小包,小盒;数据包",[ˈpækɪt],,,,,
pad,n.,垫子,[pæd],,,,,
page,n.,页码,[peɪdʒ],,,,,
painful,adj.,痛苦的,[ˈpeɪnfl],,,,,
paint,n.,颜料;油漆,[peɪnt],,,,,
painter,n.,画家,[ˈpeɪntə(r)],,,,,
painting,n.,绘画🎨,[ˈpeɪntɪŋ],,,,,
pair,n.,"一双,一对",[peə(r)],,,,,
palace,n.,宫殿,[ˈpæləs],,,,,
pale,adj.,苍白的,[peɪl],,,,,
palm,n.,手掌🖐️,[pɑːm],,,,,
pan,n.,平底锅🍳,[pæn],,,,,
paper,n.,"纸张,论文",[ˈpeɪpə(r)],,,,,
parade,n.&v.,"游行,行进",[pəˈreɪd],,,,,
paragraph,n.,段落,[ˈpærəɡrɑːf],,,,,
parcel,n.,"包裹,邮包",[ˈpɑːsl],,,,,
pardon,v.,原谅,[ˈpɑːdn],,,,,
parent,n.,"父,母",[ˈpeərənt],,,,,
park,n.&v.,公园⛲️;停车🅿️,[pɑːk],,,,,
participate,v.,参与,[pɑːˈtɪsɪpeɪt],,,,,
particular,adj.,"特别的,特殊的",[pəˈtɪkjələ(r)],,,,,
partly,adv.,部分地,[ˈpɑːtli],,,,,
party,n.,聚会,[ˈpɑːti],,,,,
pass,v.,通过,[pɑːs],,,,,
passage,n.,过道;章节,[ˈpæsɪdʒ],,,,,
passenger,n.,旅客🧳,[ˈpæsɪndʒə(r)],,,,,
passion,n.,激情,[ˈpæʃn],,,,,
passive,adj.,被动的,[ˈpæsɪv],,,,,
passport,n.,护照,[ˈpɑːspɔːt],,,,,
past,adj.,过去的,[pɑːst],,,,,
paste,n.,糨糊,[peɪst],,,,,
pat,v.,轻轻拍打,[pæt],,,,,
path,n.,"小路,小径",[pɑːθ],,,,,
patience,n.,耐心,[ˈpeɪʃns],,,,,
patient,adj.&n.,有耐心的;病人,[ˈpeɪʃnt],,,,,
pattern,n.,方式;模式,[ˈpætn],,,,,
pause,n.&v.,停止;暂停,[pɔːz],,,,,
paw,n.,爪子,[pɔː],,,,,
pay,v.,支付,[peɪ],,,,,
payment,n.,付款;支付,[ˈpeɪmənt],,,,,
pea,n.,豌豆,[piː],,,,,
peace,n.,和平,[piːs],,,,,
peaceful,adj.,和平的,[ˈpiːsfl],,,,,
peach,n.,桃子🍑,[piːtʃ],,,,,
peak,n.,顶峰,[piːk],,,,,
pear,n.,梨子🍐,[peə(r)],,,,,
peasant,n.,农民👩‍🌾,[ˈpeznt],,,,,
peculiar,adj.,"特别的,奇特的",[pɪˈkjuːliə(r)],,,,,
pen,n.,钢笔✒️,[pen],,,,,
pencil,n.,铅笔✏️,[ˈpensl],,,,,
penny,n.,便士(英国货币),[ˈpeni],,,,,
people,n.,人们,[ˈpiːpl],,,,,
pepper,n.,胡椒,[ˈpepə(r)],,,,,
per,prep.,每···,[pə(r);pɜː(r)],,,,,
percent,n.,百分比,[pə'sent],,,,,
perfect,adj.,完美的,[ˈpɜːfɪkt],,,,,
perform,v.,表现,[pəˈfɔːm],,,,,
performance,n.,表现,[pəˈfɔːməns],,,,,
perhaps,adv.,也许,[pəˈhæps;præps],,,,,
period,n.,期间,[ˈpɪəriəd],,,,,
permission,n.,许可🉑️,[pəˈmɪʃn],,,,,
permit,v.,准许,[pəˈmɪt],,,,,
person,n.,人,[ˈpɜːsn],,,,,
personal,adj.,个人的,[ˈpɜːsənl],,,,,
personality,n.,个性,[ˌpɜːsəˈnæləti],,,,,
personnel,n.,人事,[ˌpɜːsəˈnel],,,,,
persuade,v.,劝说,[pəˈsweɪd],,,,,
pessimistic,adj.,悲观的,[ˌpesɪˈmɪstɪk],,,,,
pet,n.,宠物,[pet],,,,,
petrol,n.,汽油,[ˈpetrəl],,,,,
petroleum,n.,石油,[pəˈtrəʊliəm],,,,,
phenomenon,n.,现象,[fəˈnɒmɪnən],,,,,
philosopher,n.,哲学家,[fəˈlɒsəfə(r)],,,,,
philosophy,n.,哲学,[fəˈlɒsəfi],,,,,
phone,n.,电话☎️,[fəʊn],,,,,
photo,n.,照片,[ˈfəʊtəʊ],,,,,
photograph,n.,照片,[ˈfəʊtəɡrɑːf],,,,,
phrase,n.,短语,[freɪz],,,,,
physical,adj.,身体的,[ˈfɪzɪkl],,,,,
physics,n.,物理,[ˈfɪzɪks],,,,,
piano,n.,钢琴🎹,[piˈænəʊ],,,,,
pick,v.,拾起,[pɪk],,,,,
picnic,n.,野餐,[ˈpɪknɪk],,,,,
picture,n.,图片,[ˈpɪktʃə(r)],,,,,
pie,n.,"馅饼🥧,派",[paɪ],,,,,
piece,n.,"(一)块,片;碎块",[piːs],,,,,
pig,n.,猪🐷,[pɪɡ],,,,,
pigeon,n.,鸽子🕊️,[ˈpɪdʒɪn],,,,,
pile,n.,(一)堆,[paɪl],,,,,
pill,n.,药丸💊,[pɪl],,,,,
pillar,n.,柱子,[ˈpɪlə(r)],,,,,
pillow,n.,枕头,[ˈpɪləʊ],,,,,
pilot,n.,飞行员👩‍✈️,[ˈpaɪlət],,,,,
pin,n.,大头针,[pɪn],,,,,
pine,n.,松树🌲,[paɪn],,,,,
pink,n.&adj.,粉红色;粉红色的,[pɪŋk],,,,,
pioneer,n.,先锋,[ˌpaɪəˈnɪə(r)],,,,,
pipe,n.,管子,[paɪp],,,,,
pit,n.,"井,坑",[pɪt],,,,,
pity,n.,"同情,怜悯",[ˈpɪti],,,,,
place,n.,地方,[pleɪs],,,,,
plain,n.,平原,[pleɪn],,,,,
plan,n.,计划,[plæn],,,,,
plane,n.,飞机✈️,[pleɪn],,,,,
planet,n.,行星🪐,[ˈplænɪt],,,,,
plant,n.&v.,"植物🌳,工厂🏭;种植",[plɑːnt],,,,,
plastic,adj.,塑料的,[ˈplæstɪk],,,,,
plate,n.,"碟子,盘子🥏",[pleɪt],,,,,
platform,n.,平台,[ˈplætfɔːm],,,,,
play,v.,玩耍,[pleɪ],,,,,
playground,n.,操场,[ˈpleɪɡraʊnd],,,,,
pleasant,adj.,愉快的,[ˈpleznt],,,,,
please,v.,请;使高兴,[pliːz],,,,,
pleasure,n.,高兴😊,[ˈpleʒə(r)],,,,,
pledge,v.,保证,[pledʒ],,,,,
plentiful,adj.,大量的,[ˈplentɪfl],,,,,
plenty,n.,大量,[ˈplenti],,,,,
plot,n.,情节;阴谋,[plɒt],,,,,
plow,v.,犁地,[plaʊ],,,,,
plough,v.,犁地,[plaʊ],,,,,
plug,n.,塞子;插头🔌,[plʌɡ],,,,,
plunge,v.,"使插入,使投入",[plʌndʒ],,,,,
plural,adj.,复数的,[ˈplʊərəl],,,,,
plus,prep.&conj.,加;另外,[plʌs],,,,,
pocket,n.,口袋,[ˈpɒkɪt],,,,,
poem,n.,诗歌,[ˈpəʊɪm],,,,,
poet,n.,诗人,[ˈpəʊɪt],,,,,
poetry,n.,诗集,[ˈpəʊətri],,,,,
point,v.,指出,[pɔɪnt],,,,,
poison,n.,毒,[ˈpɔɪzn],,,,,
poisonous,adj.,有毒的,[ˈpɔɪzənəs],,,,,
pole,n.,"杆,柱",[pəʊl],,,,,
police,n.,警察👮‍♀️,[pəˈliːs],,,,,
policeman,n.,警察👮,[pəˈliːsmən],,,,,
policy,n.,政策,[ˈpɒləsi],,,,,
polish,v.,擦亮,[ˈpɒlɪʃ],,,,,
polite,adj.,礼貌的,[pəˈlaɪt],,,,,
political,adj.,政治的,[pəˈlɪtɪkl],,,,,
politician,n.,政治家,[ˌpɒləˈtɪʃn],,,,,
politics,n.,政治学,[ˈpɒlətɪks],,,,,
poll,n.,民意调查,[pəʊl],,,,,
pollute,v.,污染,[pəˈluːt],,,,,
pollution,n.,污染,[pəˈluːʃn],,,,,
pond,n.,池塘,[pɒnd],,,,,
praise,v.,表扬,[preɪz],,,,,
prison,n.,监狱,[ˈprɪzn],,,,,
pool,n.,游泳池,[puːl],,,,,
pray,v.,祈祷,[preɪ],,,,,
prisoner,n.,犯人,[ˈprɪznə(r)],,,,,
poor,adj.,穷的;差的,[pɔː(r);pʊə(r)],,,,,
prayer,n.,祷告,[preə(r)],,,,,
private,adj.,私人的,[ˈpraɪvət],,,,,
pop,v.,"爆裂,抛出",[pɒp],,,,,
precious,adj.,珍贵的,[ˈpreʃəs],,,,,
privilege,n.,特权,[ˈprɪvəlɪdʒ],,,,,
popular,adj.,"流行的,受欢迎的",[ˈpɒpjələ(r)],,,,,
precise,adj.,精准的,[prɪˈsaɪs],,,,,
prize,n.,"奖,奖金",[praɪz],,,,,
population,n.,人口,[ˌpɒpjuˈleɪʃn],,,,,
predict,v.,预言,[prɪˈdɪkt],,,,,
probable,adj.,可能的,[ˈprɒbəbl],,,,,
pork,n.,猪肉,[pɔːk],,,,,
preface,n.,"前言,序",[ˈprefəs],,,,,
problem,n.,问题,[ˈprɒbləm],,,,,
port,n.,港口,[pɔːt],,,,,
prefer,v.,较喜欢,[prɪˈfɜː(r)],,,,,
procedure,n.,程序,[prəˈsiːdʒə(r)],,,,,
portable,adj.,"手提的,便携式的",[ˈpɔːtəbl],,,,,
pregnant,adj.,怀孕的,[ˈpreɡnənt],,,,,
proceed,v.,继续行进,[prəˈsiːd],,,,,
porter,n.,门童,[ˈpɔːtə(r)],,,,,
prejudice,n.,偏见,[ˈpredʒudɪs],,,,,
process,n.&v.,过程;加工,[prəˈses;(for,n.),ˈprəʊses],,,
portion,n.,部分,[ˈpɔːʃn],,,,,
preparation,n.,准备,[ˌprepəˈreɪʃn],,,,,
procession,n.,列队,[prəˈseʃn],,,,,
portrait,n.,"肖像,画像",[ˈpɔːtreɪt;ˈpɔːtrət],,,,,
prepare,v.,做准备,[prɪˈpeə(r)],,,,,
produce,v.&n.,生产;农产品,[prəˈdjuːs],,,,,
pose,n.,姿势,[pəʊz],,,,,
preposition,n.,介词,[ˌprepəˈzɪʃn],,,,,
product,n.,产品,[ˈprɒdʌkt],,,,,
position,n.,岗位,[pəˈzɪʃn],,,,,
prescribe,v.,"规定,指示",[prɪˈskraɪb],,,,,
production,n.,生产,[prəˈdʌkʃn],,,,,
positive,adj.,肯定的,[ˈpɒzətɪv],,,,,
presence,n.,"出席,在场",[ˈprezns],,,,,
profession,n.,职业,[prəˈfeʃn],,,,,
possess,v.,拥有,[pəˈzes],,,,,
present,adj.&n.,在场的;礼物,[ˈpreznt],,,,,
professional,adj.,专业的,[prəˈfeʃənl],,,,,
possession,n.,财产,[pəˈzeʃn],,,,,
preserve,v.,"保护,防护",[prɪˈzɜːv],,,,,
professor,n.,教授,[prəˈfesə(r)],,,,,
possibility,n.,可能性,[ˌpɒsəˈbɪləti],,,,,
president,n.,"主席,总统",[ˈprezɪdənt],,,,,
profile,n.,(面部的)侧影;简介,[ˈprəʊfaɪl],,,,,
possible,adj.,可能的,[ˈpɒsəbl],,,,,
press,v.&n.,"压,挤;出版社",[pres],,,,,
profit,n.,"利益,利润",[ˈprɒfɪt],,,,,
possibly,adv.,可能地,[ˈpɒsəbli],,,,,
pressure,n.,压力,[ˈpreʃə(r)],,,,,
progress,n.,进步,[ˈprəʊɡres],,,,,
post,n.&v.,"邮局,岗位;张贴",[pəʊst],,,,,
pretend,v.,假装,[prɪˈtend],,,,,
prohibit,v.,"阻止,禁止",[prəˈhɪbɪt],,,,,
postage,n.,邮资,[ˈpəʊstɪdʒ],,,,,
pretty,adj.&adv.,美丽的;很,[ˈprɪti],,,,,
project,n.,"项目,计划",[ˈprɒdʒekt],,,,,
postcard,n.,明信片,[ˈpəʊstkɑːd],,,,,
prevail,v.,"流行,盛行",[prɪˈveɪl],,,,,
prominent,adj.,杰出的,[ˈprɒmɪnənt],,,,,
poster,n.,海报,[ˈpəʊstə(r)],,,,,
prevent,v.,阻止,[prɪˈvent],,,,,
promise,v.&n.,承诺,[ˈprɒmɪs],,,,,
postman,n.,邮递员,[ˈpəʊstmən],,,,,
